Date,Location,Average,Lowest,Heigest,Capacity(ins),Capacity(Power),Max Power,Power Reserve,Power Reserve Ratio(%),Max Power Time
"2022-08-05",108,29.4,27,32.7,134417,102311,86550,15761,18.2,2022/08/05(18:00)
"2022-08-06",108,28.7,27.4,30.3,134417,100321,80391,19930,24.8,2022/08/06(20:00)
"2022-08-07",108,28.9,27.2,31.7,134417,100210,78998,21212,26.9,2022/08/07(20:00)
"2022-08-08",108,26.8,,28.4,134417,100691,89263,11428,12.8,2022/08/08(17:00)
"2022-08-09",108,25.1,22,26.5,134417,100864,88479,12385,14,2022/08/09(18:00)
"2022-08-10",108,24.7,21.4,28.8,134446,100922,85666,15256,17.8,2022/08/10(15:00)
"2022-08-11",108,25,23.4,27.5,134446,100101,85488,14613,17.1,2022/08/11(11:00)
"2022-08-12",108,27,23,32.4,134446,100802,85622,15180,17.7,2022/08/12(18:00)
"2022-08-13",108,25.8,24.7,27.5,134446,95281,73971,21310,28.8,2022/08/13(20:00)
"2022-08-14",108,27.6,24.5,31.5,134446,95386,74228,21158,28.5,2022/08/14(20:00)
"2022-08-15",108,28.1,26.6,29.8,134446,99379,80123,19256,24,2022/08/15(20:00)
"2022-08-16",108,26.7,24.1,30,134446,101402,86440,14962,17.3,2022/08/16(17:00)
"2022-08-17",108,26,22.8,30.5,134446,101195,84518,16677,19.7,2022/08/17(18:00)
"2022-08-18",108,25.6,22.4,29.8,134462,101828,83585,18243,21.8,2022/08/18(18:00)
"2022-08-19",108,26,23.3,27.5,134462,100632,86684,13948,16.1,2022/08/19(17:00)
"2022-08-20",108,28.2,25.7,32,134462,95284,76241,19043,25,2022/08/20(20:00)
"2022-08-21",108,28.1,24.7,32,134462,96045,73895,22150,30,2022/08/21(20:00)
"2022-08-22",108,26.8,22.9,30.2,134462,102558,86842,15716,18.1,2022/08/22(17:00)
"2022-08-23",108,25.4,22.4,30.2,134462,101268,86792,14476,16.7,2022/08/23(15:00)
"2022-08-24",108,24.8,22.4,27.9,134509,101820,79100,22720,28.7,2022/08/24(11:00)
"2022-08-25",108,22.2,21.1,24,134509,102008,79448,22560,28.4,2022/08/25(17:00)
"2022-08-26",108,23.8,19.9,28.4,134509,102136,77935,24201,31.1,2022/08/26(17:00)
"2022-08-27",108,21.5,17.6,25.5,134509,97877,64721,33156,51.2,2022/08/27(20:00)
"2022-08-28",108,22.6,16.1,28.4,134509,96902,64155,32747,51,2022/08/28(20:00)
"2022-08-29",108,21,19.5,22.5,134509,98962,75328,23634,31.4,2022/08/29(15:00)
"2022-08-30",108,19.1,17.9,20.3,134509,99404,77097,22307,28.9,2022/08/30(15:00)
"2022-08-31",108,21.7,19.6,24.9,134695,99257,74990,24267,32.4,2022/08/31(11:00)
"2022-09-01",108,24,18.3,30.4,134695,98608,78089,20519,26.3,2022/09/01(17:00)
"2022-09-02",108,24.7,20.3,29.8,134695,99473,77142,22331,28.9,2022/09/02(17:00)
"2022-09-03",108,24.2,20.5,29.2,134695,95712,67164,28548,42.5,2022/09/03(20:00)
"2022-09-04",108,22.3,19.8,24,134695,97062,67901,29161,42.9,2022/09/04(20:00)
"2022-09-05",108,19.2,17.7,22.7,134695,97945,79872,18073,22.6,2022/09/05(15:00)
"2022-09-06",108,21,17,26.3,134695,97699,73602,24097,32.7,2022/09/06(18:00)
"2022-09-07",108,22.8,17.9,28.1,134702,98348,73807,24541,33.3,2022/09/07(18:00)
"2022-09-08",108,23.2,16.7,29.5,134702,95199,67681,27518,40.7,2022/09/08(20:00)
"2022-09-09",108,24.3,18.9,30.8,134702,94422,57303,37119,64.8,2022/09/09(20:00)
"2022-09-10",108,23.6,19,28.4,134702,93326,53936,39390,73,2022/09/10(20:00)
"2022-09-11",108,23.3,20.6,26.4,134702,91779,57250,34529,60.3,2022/09/11(20:00)
"2022-09-12",108,23.8,20.3,27.5,134702,91334,61790,29544,47.8,2022/09/12(20:00)
"2022-09-13",108,24.3,21.8,26.4,134702,92082,75687,16395,21.7,2022/09/13(17:00)
"2022-09-14",108,24.6,22.7,27.9,134702,93018,76406,16612,21.7,2022/09/14(17:00)
"2022-09-15",108,25.2,22,28.3,134719,91430,79407,12023,15.1,2022/09/15(17:00)
"2022-09-16",108,25.7,23.4,29.9,134719,91923,82122,9801,11.9,2022/09/16(17:00)
"2022-09-17",108,25.6,23.3,29.4,134719,87077,71108,15969,22.5,2022/09/17(20:00)
"2022-09-18",108,27.1,23,32.5,134719,89824,70720,19104,27,2022/09/18(20:00)
"2022-09-19",108,24.6,19.5,29.6,134719,92433,78589,13844,17.6,2022/09/19(17:00)
"2022-09-20",108,19.9,16.1,24.6,134719,88671,73548,15123,20.6,2022/09/20(17:00)
"2022-09-21",108,19.4,13,25.6,134725,87357,72071,15286,21.2,2022/09/21(18:00)
"2022-09-22",108,19.8,14.2,24.7,134725,87478,72184,15294,21.2,2022/09/22(19:00)
"2022-09-23",108,17.5,14.7,22.2,134725,89172,70071,19101,27.3,2022/09/23(17:00)
"2022-09-24",108,18.5,12.3,24.2,134725,87890,61033,26857,44,2022/09/24(20:00)
"2022-09-25",108,19.6,15.4,25.2,134725,87931,59920,28011,46.7,2022/09/25(20:00)
"2022-09-26",108,20,14.8,25.4,134725,89385,71400,17985,25.2,2022/09/26(17:00)
"2022-09-27",108,20.9,14,28,134725,88928,72742,16186,22.3,2022/09/27(19:00)
"2022-09-28",108,20.4,16.1,26.1,134725,88782,72806,15976,21.9,2022/09/28(17:00)
"2022-09-29",108,20.4,16.4,26.5,134768,87139,73018,14121,19.3,2022/09/29(18:00)
"2022-09-30",108,20.7,14.8,27.7,134768,88547,71844,16703,23.2,2022/09/30(18:00)
"2022-10-01",108,20.9,14.4,27.6,134768,83632,61848,21784,35.2,2022/10/01(19:00)
"2022-10-02",108,19.4,17.2,21.6,134768,84572,59834,24738,41.3,2022/10/02(19:00)
"2022-10-03",108,21.4,17.5,23.4,134768,86928,66998,19930,29.7,2022/10/03(19:00)
"2022-10-04",108,17.9,14.2,23,134768,86098,72544,13554,18.7,2022/10/04(10:00)
"2022-10-05",108,16.6,14.1,21.6,134768,85928,70074,15854,22.6,2022/10/05(19:00)
"2022-10-06",108,15.8,12.7,19.1,134797,86440,70544,15896,22.5,2022/10/06(19:00)
"2022-10-07",108,14.3,11,18.6,134797,87225,68983,18242,26.4,2022/10/07(19:00)
"2022-10-08",108,15.8,11.1,21.6,134797,85508,59871,25637,42.8,2022/10/08(19:00)
"2022-10-09",108,13.1,10.7,14.5,134797,86454,58315,28139,48.3,2022/10/09(19:00)
"2022-10-10",108,9.9,8.2,11.9,134797,84696,62700,21996,35.1,2022/10/10(20:00)
"2022-10-11",108,11.1,7.4,16.4,134797,84595,70344,14251,20.3,2022/10/11(19:00)
"2022-10-12",108,13.5,6.5,20.6,134797,83927,69872,14055,20.1,2022/10/12(19:00)
"2022-10-13",108,16.3,10.7,22.7,134824,83262,70316,12946,18.4,2022/10/13(19:00)
"2022-10-14",108,17.1,12.4,23,134824,82757,69004,13753,19.9,2022/10/14(19:00)
"2022-10-15",108,18.2,12.6,24.4,134824,82961,60625,22336,36.8,2022/10/15(19:00)
"2022-10-16",108,16.9,15.1,20.5,134824,84594,59248,25346,42.8,2022/10/16(19:00)
"2022-10-17",108,11.2,7.4,15.1,134824,86767,70021,16746,23.9,2022/10/17(19:00)
"2022-10-18",108,9.4,5,14.2,134824,86919,70701,16218,22.9,2022/10/18(19:00)
"2022-10-19",108,10.5,4.4,16.8,134823,85998,70250,15748,22.4,2022/10/19(19:00)
"2022-10-20",108,12.9,6,19.7,134823,84256,70976,13280,18.7,2022/10/20(19:00)
"2022-10-21",108,14,8.8,20.9,134823,83851,69240,14611,21.1,2022/10/21(19:00)
"2022-10-22",108,15.1,10.5,20.8,134823,80425,60433,19992,33.1,2022/10/22(19:00)
"2022-10-23",108,14,10.4,18.6,134823,82226,58500,23726,40.6,2022/10/23(19:00)
"2022-10-24",108,10.6,7.5,14.8,134823,83828,70139,13689,19.5,2022/10/24(19:00)
"2022-10-25",108,11.3,5.9,17.6,134823,85434,70495,14939,21.2,2022/10/25(19:00)
"2022-10-26",108,12.9,8,17.8,134823,84774,70052,14722,21,2022/10/26(19:00)
"2022-10-27",108,13.2,8.6,18.9,134823,85104,70573,14531,20.6,2022/10/27(19:00)
"2022-10-28",108,13.6,8.2,20.6,134823,84939,68956,15983,23.2,2022/10/28(18:00)
"2022-10-29",108,14.8,10.2,21.3,134823,82677,59900,22777,38,2022/10/29(19:00)
"2022-10-30",108,14.9,10.4,21.3,134823,83152,58605,24547,41.9,2022/10/30(19:00)
"2022-10-31",108,14.9,11.2,21.1,136031,86565,69769,16796,24.1,2022/10/31(19:00)
"2022-11-01",108,13.1,9.4,17.8,136031,82712,69729,12983,18.6,2022/11/01(19:00)
"2022-11-02",108,11.1,5.5,17.9,136031,84799,69282,15517,22.4,2022/11/02(18:00)
"2022-11-03",108,9.3,5.6,13.4,136031,84448,71242,13206,18.5,2022/11/03(17:00)
"2022-11-04",108,4.9,1.6,9.8,136031,84682,70733,13949,19.7,2022/11/04(18:00)
"2022-11-05",108,6.5,0.8,13.6,136031,84711,61328,23383,38.1,2022/11/05(19:00)
"2022-11-06",108,9.6,3.7,16.4,136031,83073,59724,23349,39.1,2022/11/06(19:00)
"2022-11-07",108,11.4,6.1,16.6,136031,85170,71020,14150,19.9,2022/11/07(17:00)
"2022-11-08",108,12.9,9.7,17.9,136031,84526,69806,14720,21.1,2022/11/08(18:00)
"2022-11-09",108,11.4,6.7,16,136200,83208,69966,13242,18.9,2022/11/09(17:00)
"2022-11-10",108,13.5,8.8,19.1,136200,83233,69764,13469,19.3,2022/11/10(09:00)
"2022-11-11",108,15.6,10.9,22.1,136200,82359,69415,12944,18.6,2022/11/11(17:00)
"2022-11-12",108,16.3,11.6,22,136200,81862,60675,21187,34.9,2022/11/12(19:00)
"2022-11-13",108,10.3,8.7,17.3,136200,83142,60054,23088,38.4,2022/11/13(19:00)
"2022-11-14",108,9.7,5.9,13.8,136200,85353,71165,14188,19.9,2022/11/14(17:00)
"2022-11-15",108,8.1,4,12.3,136200,86049,72431,13618,18.8,2022/11/15(17:00)
"2022-11-16",108,8.5,5.5,13,136207,86564,71687,14877,20.8,2022/11/16(17:00)
"2022-11-17",108,10.2,5.4,16.6,136207,85468,71642,13826,19.3,2022/11/17(18:00)
"2022-11-18",108,11,5.3,18.1,136207,84158,70458,13700,19.4,2022/11/18(17:00)
"2022-11-19",108,12.9,8.7,19.2,136207,83590,60856,22734,37.4,2022/11/19(19:00)
"2022-11-20",108,13.7,9.5,20.2,136207,85105,60057,25048,41.7,2022/11/20(19:00)
"2022-11-21",108,11.8,9.3,16.2,136207,86966,71811,15155,21.1,2022/11/21(17:00)
"2022-11-22",108,10.7,7,13.7,136207,86178,74117,12061,16.3,2022/11/22(17:00)
"2022-11-23",108,10.8,6.8,15.2,136249,85867,71774,14093,19.6,2022/11/23(09:00)
"2022-11-24",108,9.4,5.9,14.1,136249,85945,72420,13525,18.7,2022/11/24(09:00)
"2022-11-25",108,12.3,7.1,17.8,136249,87034,70886,16148,22.8,2022/11/25(09:00)
"2022-11-26",108,6.7,1,12.9,136249,86934,61907,25027,40.4,2022/11/26(19:00)
"2022-11-27",108,5.4,-1.1,11.5,136249,87912,61147,26765,43.8,2022/11/27(19:00)
"2022-11-28",108,12.3,7.5,15,136249,87897,74855,13042,17.4,2022/11/28(17:00)
"2022-11-29",108,6.9,-1.6,15,136249,91100,75720,15380,20.3,2022/11/29(17:00)
"2022-11-30",108,-5.4,-8.1,-1.6,136268,92682,82117,10565,12.9,2022/11/30(17:00)
"2022-12-01",108,-5.4,-9.4,-1.2,136268,96487,83052,13435,16.2,2022/12/01(17:00)
"2022-12-02",108,-2.5,-7.6,3,136268,94957,80829,14128,17.5,2022/12/02(09:00)
"2022-12-03",108,2.1,-0.3,7,136268,92219,67989,24230,35.6,2022/12/03(01:00)
"2022-12-04",108,-3.5,-5.2,-0.2,136268,94440,67707,26733,39.5,2022/12/04(19:00)
"2022-12-05",108,-3.1,-7,1.9,136268,96977,83990,12987,15.5,2022/12/05(10:00)
"2022-12-06",108,0.9,-3.9,5.3,136268,97332,84058,13274,15.8,2022/12/06(10:00)
"2022-12-07",108,4.9,1.2,9,137861,96563,82135,14428,17.6,2022/12/07(09:00)
"2022-12-08",108,3.7,0.1,9.1,137861,97385,81462,15923,19.5,2022/12/08(09:00)
"2022-12-09",108,4.5,0.9,10.2,137861,97136,82223,14913,18.1,2022/12/09(10:00)
"2022-12-10",108,2.6,-0.6,6.7,137861,93012,67446,25566,37.9,2022/12/10(18:00)
"2022-12-11",108,1.6,-1.5,6.8,137861,96222,65907,30315,46,2022/12/11(19:00)
"2022-12-12",108,2,-2,6.3,137861,97985,83311,14674,17.6,2022/12/12(17:00)
"2022-12-13",108,0,-6.4,3.1,137861,98308,85195,13113,15.4,2022/12/13(17:00)
"2022-12-14",108,-8.4,-11,-4.9,137875,100637,90128,10509,11.7,2022/12/14(10:00)
"2022-12-15",108,-4.5,-8.5,-1.3,137875,102168,88874,13294,15,2022/12/15(10:00)
"2022-12-16",108,-6.3,-9.6,-2.2,137875,101510,89583,11927,13.3,2022/12/16(10:00)
"2022-12-17",108,-7,-9.8,-3.2,137875,101175,74303,26872,36.2,2022/12/17(18:00)
"2022-12-18",108,-9.5,-12.4,-5.6,137875,101564,73852,27712,37.5,2022/12/18(19:00)
"2022-12-19",108,-7,-12,-2.5,137875,103828,91710,12118,13.2,2022/12/19(17:00)
"2022-12-20",108,-3.2,-9.5,2.9,137875,104369,90571,13798,15.2,2022/12/20(10:00)
"2022-12-21",108,-0.1,-2.6,2.6,137938,103274,92698,10576,11.4,2022/12/21(11:00)
"2022-12-22",108,-7.8,-11.3,-2.6,137938,104749,92999,11750,12.6,2022/12/22(17:00)
"2022-12-23",108,-11.8,-13.7,-8.6,137938,105628,94509,11119,11.8,2022/12/23(11:00)
"2022-12-24",108,-8.4,-13.5,-2,137938,101805,75010,26795,35.7,2022/12/24(11:00)
"2022-12-25",108,-5.4,-9.6,0.2,137938,103170,71213,31957,44.9,2022/12/25(19:00)
"2022-12-26",108,-3.9,-7.9,1.7,137938,103765,89935,13830,15.4,2022/12/26(10:00)
"2022-12-27",108,-2.6,-7.3,3.3,137938,105048,89282,15766,17.7,2022/12/27(10:00)
"2022-12-28",108,-3.3,-6,0.1,138018,103841,88939,14902,16.8,2022/12/28(10:00)
"2022-12-29",108,-2.9,-7.8,2.1,138018,103136,86768,16368,18.9,2022/12/29(09:00)
"2022-12-30",108,-1.8,-4.4,2.3,138018,104511,83307,21204,25.5,2022/12/30(10:00)
"2022-12-31",108,-1.2,-5.1,2.1,138018,102234,68466,33768,49.3,2022/12/31(01:00)
"2023-01-01",108,-0.2,-4.3,3.8,138018,103636,66465,37171,55.9,2023/01/01(19:00)
"2023-01-02",108,-4.5,-7.4,-0.4,138018,104849,85269,19580,23,2023/01/02(18:00)
"2023-01-03",108,-5,-9,0.6,138018,103751,87110,16641,19.1,2023/01/03(09:00)
"2023-01-04",108,-1.8,-5.7,3.3,138193,105387,87191,18196,20.9,2023/01/04(10:00)
"2023-01-05",108,-1.6,-5.6,3.6,138193,103422,89012,14410,16.2,2023/01/05(10:00)
"2023-01-06",108,0.6,-4.7,5.7,138193,100386,86606,13780,15.9,2023/01/06(10:00)
"2023-01-07",108,1.5,-1.4,3.8,138193,97543,70729,26814,37.9,2023/01/07(19:00)
"2023-01-08",108,1.3,-3.7,6.3,138193,98882,68090,30792,45.2,2023/01/08(19:00)
"2023-01-09",108,3.1,-1.3,7,138193,102864,84683,18181,21.5,2023/01/09(10:00)
"2023-01-10",108,1.6,-3.9,9.1,138193,103335,83973,19362,23.1,2023/01/10(09:00)
"2023-01-11",108,2.6,-2,9.2,138280,103840,83078,20762,25,2023/01/11(09:00)
"2023-01-12",108,5.9,-0.6,12.5,138280,105269,82287,22982,27.9,2023/01/12(09:00)
"2023-01-13",108,8.3,5.1,10.1,138280,104134,81907,22227,27.1,2023/01/13(11:00)
"2023-01-14",108,6.6,3.8,8.4,138280,102803,69388,33415,48.2,2023/01/14(11:00)
"2023-01-15",108,-0.2,-3.5,3.8,138280,103949,69166,34783,50.3,2023/01/15(19:00)
"2023-01-16",108,-4.6,-6.8,-1.2,138280,106545,84582,21963,26,2023/01/16(18:00)
"2023-01-17",108,-3.7,-7,-0.4,138280,107179,86815,20364,23.5,2023/01/17(10:00)
"2023-01-18",108,-1.9,-4.6,2.2,138399,104805,85627,19178,22.4,2023/01/18(10:00)
"2023-01-19",108,-0.4,-6,4.3,138399,103674,84465,19209,22.7,2023/01/19(09:00)
"2023-01-20",108,-3.3,-7.7,2,138399,105249,81244,24005,29.5,2023/01/20(10:00)
"2023-01-21",108,-4.5,-10.5,1.5,138399,99057,68910,30147,43.7,2023/01/21(01:00)
"2023-01-22",108,-0.6,-2.8,2.6,138399,98334,60143,38191,63.5,2023/01/22(23:00)
"2023-01-23",108,-0.8,-6.9,4.6,138399,100500,62575,37925,60.6,2023/01/23(23:00)
"2023-01-24",108,-14.7,-17,-6.9,138399,101038,72643,28395,39.1,2023/01/24(19:00)
"2023-01-25",108,-11.3,-17.3,-5.4,138399,103636,87275,16361,18.7,2023/01/25(18:00)
"2023-01-26",108,-6,-9,-3.5,138399,103138,92613,10525,11.4,2023/01/26(11:00)
"2023-01-27",108,-7.3,-9.6,-3.8,138643,103908,89833,14075,15.7,2023/01/27(10:00)
"2023-01-28",108,-6,-11.2,-0.6,138643,98523,74081,24442,33,2023/01/28(19:00)
"2023-01-29",108,-1.8,-8,4.9,138643,98222,69956,28266,40.4,2023/01/29(19:00)
"2023-01-30",108,-0.9,-4.4,4.2,138643,101644,83568,18076,21.6,2023/01/30(09:00)
"2023-01-31",108,2.4,-3.5,7.8,138643,101699,84058,17641,21,2023/01/31(09:00)
"2023-02-01",108,0.9,-3,6,138647,102478,81652,20826,25.5,2023/02/01(10:00)
"2023-02-02",108,-2.4,-5.1,1.4,138647,101827,83228,18599,22.3,2023/02/02(09:00)
"2023-02-03",108,-1.6,-3.9,3.4,138647,101103,84290,16813,19.9,2023/02/03(10:00)
"2023-02-04",108,-0.2,-5.2,6,138647,100826,70005,30821,44,2023/02/04(01:00)
"2023-02-05",108,1.7,-3.3,7.1,138647,100338,67195,33143,49.3,2023/02/05(20:00)
"2023-02-06",108,3,-1.7,8.8,138647,100804,81935,18869,23,2023/02/06(10:00)
"2023-02-07",108,3.5,-0.6,9.5,138647,97301,81585,15716,19.3,2023/02/07(10:00)
"2023-02-08",108,2.1,-1.3,7.8,138817,99128,81028,18100,22.3,2023/02/08(09:00)
"2023-02-09",108,4,-2.8,9.9,138817,99329,80850,18479,22.9,2023/02/09(09:00)
"2023-02-10",108,3.8,1.1,6.2,138817,99009,81340,17669,21.7,2023/02/10(10:00)
"2023-02-11",108,2.8,-1.2,8.5,138817,97867,67796,30071,44.4,2023/02/11(01:00)
"2023-02-12",108,3.7,-0.9,7.6,138817,98838,65888,32950,50,2023/02/12(19:00)
"2023-02-13",108,5.9,2.7,8.4,138817,99986,81235,18751,23.1,2023/02/13(11:00)
"2023-02-14",108,1.7,-2.5,6.6,138817,98967,79024,19943,25.2,2023/02/14(09:00)
"2023-02-15",108,3.2,-1.2,8.9,138840,99470,80643,18827,23.3,2023/02/15(10:00)
"2023-02-16",108,2.3,-0.7,4.5,138840,99109,81126,17983,22.2,2023/02/16(10:00)
"2023-02-17",108,3.4,-1.5,9.8,138840,98378,79701,18677,23.4,2023/02/17(10:00)
"2023-02-18",108,5.7,3,8.1,138840,94387,68387,26000,38,2023/02/18(11:00)
"2023-02-19",108,3.5,0.2,6.1,138840,97215,65618,31597,48.2,2023/02/19(20:00)
"2023-02-20",108,-0.5,-3.5,2.4,138840,97609,78791,18818,23.9,2023/02/20(19:00)
"2023-02-21",108,-1.3,-5.3,4.8,138840,97554,79297,18257,23,2023/02/21(09:00)
"2023-02-22",108,1.2,-4.5,8.4,138846,98864,78537,20327,25.9,2023/02/22(09:00)
"2023-02-23",108,2.9,-1.8,9.2,138846,99004,76790,22214,28.9,2023/02/23(09:00)
"2023-02-24",108,3.5,-0.4,8.5,138846,98287,76151,22136,29.1,2023/02/24(09:00)
"2023-02-25",108,0.7,-2.9,5.7,138846,96966,66816,30150,45.1,2023/02/25(01:00)
"2023-02-26",108,2.2,-3.4,9.4,138846,96610,64923,31687,48.8,2023/02/26(20:00)
"2023-02-27",108,4.4,-1.8,12.4,138846,95543,74630,20913,28,2023/02/27(09:00)
"2023-02-28",108,4.3,-0.7,8.7,138846,95866,74655,21211,28.4,2023/02/28(09:00)
"2023-03-01",108,6,2.9,9,138846,92683,69174,23509,34,2023/03/01(20:00)
"2023-03-02",108,2.2,-1.8,6.6,138860,97952,76510,21442,28,2023/03/02(19:00)
"2023-03-03",108,4.6,-1.9,10.4,138860,98244,75363,22881,30.4,2023/03/03(09:00)
"2023-03-04",108,7.7,3.7,14.1,138860,90987,64218,26769,41.7,2023/03/04(01:00)
"2023-03-05",108,8,2.5,15.4,138860,87307,62329,24978,40.1,2023/03/05(20:00)
"2023-03-06",108,9.2,2.2,16.5,138860,92749,72424,20325,28.1,2023/03/06(09:00)
"2023-03-07",108,11.7,6.3,19.4,138860,93336,72608,20728,28.5,2023/03/07(09:00)
"2023-03-08",108,12.5,7.4,17.7,138866,92310,70657,21653,30.6,2023/03/08(09:00)
"2023-03-09",108,10.3,7.4,13.1,138866,92036,72032,20004,27.8,2023/03/09(10:00)
"2023-03-10",108,13.5,6.2,22.2,138866,91060,68901,22159,32.2,2023/03/10(09:00)
"2023-03-11",108,15.2,10.2,22.8,138866,84465,60181,24284,40.4,2023/03/11(20:00)
"2023-03-12",108,5.9,0.6,12.6,138866,85088,62216,22872,36.8,2023/03/12(20:00)
"2023-03-13",108,2.9,-1.9,7.6,138866,90608,72805,17803,24.5,2023/03/13(19:00)
"2023-03-14",108,9.2,3.3,15.4,138866,89931,70755,19176,27.1,2023/03/14(19:00)
"2023-03-15",108,8.6,3.5,14.4,139011,88788,70533,18255,25.9,2023/03/15(19:00)
"2023-03-16",108,4.6,0.4,9,139011,88531,72068,16463,22.8,2023/03/16(19:00)
"2023-03-17",108,7.2,0.7,12.7,139011,89299,71612,17687,24.7,2023/03/17(10:00)
"2023-03-18",108,7.7,2.5,14,139011,86856,61605,25251,41,2023/03/18(20:00)
"2023-03-19",108,8.3,2.3,15.2,139011,84692,60568,24124,39.8,2023/03/19(20:00)
"2023-03-20",108,9.5,2.6,17.1,139011,83818,69333,14485,20.9,2023/03/20(20:00)
"2023-03-21",108,13,5,22.2,139011,87042,68985,18057,26.2,2023/03/21(20:00)
"2023-03-22",108,17,9.2,25.1,139025,85956,68792,17164,25,2023/03/22(19:00)
"2023-03-23",108,17.4,12.3,23.3,139025,85967,71388,14579,20.4,2023/03/23(10:00)
"2023-03-24",108,12.5,7.6,18.3,139025,88027,68133,19894,29.2,2023/03/24(10:00)
"2023-03-25",108,12.5,8,18.7,139025,82416,60553,21863,36.1,2023/03/25(20:00)
"2023-03-26",108,9.4,4.7,14,139025,83053,59275,23778,40.1,2023/03/26(20:00)
"2023-03-27",108,7.3,1.9,14.5,139025,88424,69047,19377,28.1,2023/03/27(20:00)
"2023-03-28",108,9.2,2.8,15.7,139025,86976,69012,17964,26,2023/03/28(20:00)
"2023-03-29",108,11.8,5.1,19.7,139049,87768,68140,19628,28.8,2023/03/29(20:00)
"2023-03-30",108,13.3,6.4,21.2,139049,86801,67833,18968,28,2023/03/30(20:00)
"2023-03-31",108,15,7.5,23.9,139049,85199,65629,19570,29.8,2023/03/31(20:00)
"2023-04-01",108,17.5,9.4,25.6,139049,81707,59002,22705,38.5,2023/04/01(20:00)
"2023-04-02",108,18.8,11.9,25.2,139049,85228,58205,27023,46.4,2023/04/02(21:00)
"2023-04-03",108,19,11.3,25.9,139049,84289,67649,16640,24.6,2023/04/03(20:00)
"2023-04-04",108,17.6,12.7,21.7,139049,84938,68535,16403,23.9,2023/04/04(17:00)
"2023-04-05",108,11.9,8.7,14.9,139079,84179,72292,11887,16.4,2023/04/05(11:00)
"2023-04-06",108,8.8,7.4,9.7,139079,84070,70688,13382,18.9,2023/04/06(17:00)
"2023-04-07",108,8.9,4.6,15.7,139079,85615,66780,18835,28.2,2023/04/07(20:00)
"2023-04-08",108,8.8,3.1,14.9,139079,84600,59967,24633,41.1,2023/04/08(20:00)
"2023-04-09",108,10.8,3.5,17.8,139079,83956,58648,25308,43.2,2023/04/09(21:00)
"2023-04-10",108,13.2,6.2,19.1,139079,83951,67150,16801,25,2023/04/10(20:00)
"2023-04-11",108,13.1,9.2,17.4,139079,83307,69385,13922,20.1,2023/04/11(17:00)
"2023-04-12",108,10.1,4.8,15.3,139048,83551,67710,15841,23.4,2023/04/12(20:00)
"2023-04-13",108,11.9,5.1,17.2,139048,82778,67686,15092,22.3,2023/04/13(20:00)
"2023-04-14",108,16.2,11.9,21.3,139048,82131,67403,14728,21.9,2023/04/14(10:00)
"2023-04-15",108,13.5,9.3,16.6,139048,79939,59880,20059,33.5,2023/04/15(20:00)
"2023-04-16",108,10.8,7.5,16.1,139048,81738,58530,23208,39.7,2023/04/16(21:00)
"2023-04-17",108,13.1,6.8,18.1,139048,82728,67016,15712,23.4,2023/04/17(20:00)
"2023-04-18",108,14,10.7,18.4,139048,82167,71402,10765,15.1,2023/04/18(11:00)
"2023-04-19",108,19.1,11.5,28.4,139100,84523,67904,16619,24.5,2023/04/19(20:00)
"2023-04-20",108,15.8,14.5,18.9,139100,84194,69019,15175,22,2023/04/20(20:00)
"2023-04-21",108,16.7,11.4,22.8,139100,84862,65953,18909,28.7,2023/04/21(20:00)
"2023-04-22",108,16.9,12.2,22.5,139100,81689,58620,23069,39.4,2023/04/22(20:00)
"2023-04-23",108,16.1,10.7,22.1,139100,81460,57975,23485,40.5,2023/04/23(21:00)
"2023-04-24",108,15.8,11.5,21.3,139100,80652,66664,13988,21,2023/04/24(20:00)
"2023-04-25",108,10.9,9,13.2,139100,82630,69358,13272,19.1,2023/04/25(17:00)
"2023-04-26",108,10.2,7.4,13.5,139065,82164,66959,15205,22.7,2023/04/26(20:00)
"2023-04-27",108,12.9,5.1,20,139065,80656,66708,13948,20.9,2023/04/27(20:00)
"2023-04-28",108,15.7,9,21.3,139065,81098,65812,15286,23.2,2023/04/28(20:00)
"2023-04-29",108,13.2,9.9,15.8,139065,80693,59105,21588,36.5,2023/04/29(12:00)
"2023-04-30",108,12.7,7.9,17.9,139065,78787,56344,22443,39.8,2023/04/30(21:00)
"2023-05-01",108,14.6,9.8,20.8,139065,84199,58849,25350,43.1,2023/05/01(21:00)
"2023-05-02",108,16.7,9.1,23.7,139065,83580,66341,17239,26,2023/05/02(20:00)
"2023-05-03",108,19.5,12.4,26.2,139065,84319,66914,17405,26,2023/05/03(20:00)
"2023-05-04",108,21.4,15.6,25.8,139065,85400,66972,18428,27.5,2023/05/04(17:00)
"2023-05-05",108,18.4,15.5,21.6,139065,82783,61504,21279,34.6,2023/05/05(20:00)
"2023-05-06",108,12.6,11.7,15.5,139065,81015,57640,23375,40.6,2023/05/06(20:00)
"2023-05-07",108,14.4,11.1,18.6,139065,82320,57038,25282,44.3,2023/05/07(21:00)
"2023-05-08",108,15.3,7.9,22,139065,82152,65456,16696,25.5,2023/05/08(20:00)
"2023-05-09",108,17,10,24.4,139065,82009,66833,15176,22.7,2023/05/09(20:00)
"2023-05-10",108,18.4,10.7,26,139147,82235,66339,15896,24,2023/05/10(20:00)
"2023-05-11",108,19.5,12.8,26.7,139147,83347,67295,16052,23.9,2023/05/11(20:00)
